event,op,regret,acc,eps_spent,capacity_remaining
296,insert,1151588069963998.2,6.337349871852004,0.0,inf
297,insert,1151588069964009.5,3.3498470078417792,0.0,inf
298,insert,1151588069964051.5,6.474055350289259,0.0,inf
299,insert,1151588069964132.2,8.98077144775251,0.0,inf
300,insert,1151588069965258.8,33.56373692450375,0.0,inf
301,insert,1151588069965261.0,1.46307387503182,0.0,inf
302,insert,1151588069965884.0,24.957693671750906,0.0,inf
303,insert,1151588069965911.2,5.209415131891728,0.0,inf
304,insert,1151588069965948.5,6.1123426722306355,0.0,inf
305,insert,1151588069965956.0,2.73199070979679,0.0,inf
306,insert,1151588069966437.5,21.942070807052787,0.0,inf
307,insert,1151588069966438.2,0.901025899832006,0.0,inf
308,insert,1151588069966506.2,8.24118732930835,0.0,inf
309,insert,1151588069966513.8,2.7445238090596336,0.0,inf
310,insert,1151588069966569.2,7.452573857493715,0.0,inf
311,insert,1151588069966601.2,5.655328094568203,0.0,inf
312,insert,1151588069967238.5,25.242693462268413,0.0,inf
313,insert,1151588069967709.5,21.705413774366065,0.0,inf
314,insert,1151588069968059.5,18.710191139929684,0.0,inf
315,insert,1151588069968107.8,6.9544696790791845,0.0,inf
316,insert,1151588069968134.5,5.163469215985655,0.0,inf
317,insert,1151588069968186.2,7.194650118240905,0.0,inf
318,insert,1151588069968627.8,21.009885988266742,0.0,inf
319,insert,1151588069968666.8,6.252175097852426,0.0,inf
320,insert,1151588069968666.8,0.336954587859287,0.0,inf
321,insert,1151588069968908.2,15.536927598817357,0.0,inf
322,insert,1151588069969269.0,18.99272032738,0.0,inf
323,insert,1151588069969466.8,14.061176849549526,0.0,inf
324,insert,1151588069969468.2,1.2416194267234975,0.0,inf
325,insert,1151588069969547.8,8.912346189232586,0.0,inf
326,insert,1151588069969633.2,9.251261412269095,0.0,inf
327,insert,1151588069969635.8,1.5701806769808098,0.0,inf
328,insert,1151588069969679.0,6.581262333643306,0.0,inf
329,insert,1151588069969925.0,15.687187913564708,0.0,inf
330,insert,1151588069969940.0,3.869605958774284,0.0,inf
331,insert,1151588069970127.5,13.697087144343353,0.0,inf
332,insert,1151588069970544.0,20.41035714807402,0.0,inf
333,insert,1151588069970545.0,1.017547483145787,0.0,inf
334,insert,1151588069971047.2,22.410095811406052,0.0,inf
335,insert,1151588069972241.5,34.55713088266186,0.0,inf
336,insert,1151588069972590.2,18.674609584028456,0.0,inf
337,insert,1151588069972699.2,10.443380595465975,0.0,inf
338,insert,1151588069972993.5,17.152324470204668,0.0,inf
339,insert,1151588069973121.8,11.321342810629224,0.0,inf
340,insert,1151588069973436.0,17.728236541999895,0.0,inf
341,insert,1151588069973788.5,18.772338377705594,0.0,inf
342,insert,1151588069973797.2,2.945439209293449,0.0,inf
343,insert,1151588069974003.8,14.368874581071466,0.0,inf
344,insert,1151588069974033.2,5.424064427070744,0.0,inf
345,insert,1151588069974444.5,20.281442574424478,0.0,inf
346,insert,1151588069974464.0,4.427488503271498,0.0,inf
347,insert,1151588069974473.0,3.0083193511941673,0.0,inf
348,insert,1151588069974476.5,1.8668389755867238,0.0,inf
349,insert,1151588069974693.0,14.715358582828678,0.0,inf
350,insert,1151588069974708.0,3.8862814378672725,0.0,inf
351,insert,1151588069974771.5,7.964961478862837,0.0,inf
352,insert,1151588069974802.2,5.546852393720491,0.0,inf
353,insert,1151588069974808.2,2.450241711069907,0.0,inf
354,insert,1151588069974808.2,0.2289650711566047,0.0,inf
355,insert,1151588069974848.0,6.304192508371123,0.0,inf
356,insert,1151588069974848.0,0.0415984857532532,0.0,inf
357,insert,1151588069974869.5,4.6486308128203255,0.0,inf
358,insert,1151588069974940.5,8.42720337119611,0.0,inf
359,insert,1151588069975205.2,16.273824857787005,0.0,inf
360,insert,1151588069975222.5,4.1624185594448315,0.0,inf
361,insert,1151588069975468.2,15.677783108930853,0.0,inf
362,insert,1151588069975980.2,22.62715934354184,0.0,inf
363,insert,1151588069975982.2,1.4054851500138428,0.0,inf
364,insert,1151588069976435.2,21.285359085659685,0.0,inf
365,insert,1151588069976444.2,3.0070385374608946,0.0,inf
366,insert,1151588069976452.8,2.895755831256528,0.0,inf
367,insert,1151588069976590.2,11.7283808604795,0.0,inf
368,insert,1151588069976938.2,18.654402621160393,0.0,inf
369,insert,1151588069977191.5,15.915521433078208,0.0,inf
370,insert,1151588069977224.8,5.756723612245865,0.0,inf
371,insert,1151588069977444.8,14.830558930155865,0.0,inf
372,insert,1151588069977448.5,1.9196193367281795,0.0,inf
373,insert,1151588069977736.5,16.967930014804384,0.0,inf
374,insert,1151588069977802.5,8.128188482371993,0.0,inf
375,insert,1151588069977839.8,6.095805297563265,0.0,inf
376,insert,1151588069977839.8,0.02370123082632647,0.0,inf
377,insert,1151588069978015.5,13.258244421603617,0.0,inf
378,insert,1151588069978015.5,0.0346343431406293,0.0,inf
379,insert,1151588069978492.8,21.848689053515137,0.0,inf
380,insert,1151588069978825.8,18.2501735890416,0.0,inf
381,insert,1151588069978915.2,9.453936160076093,0.0,inf
382,insert,1151588069978919.8,2.109493827065938,0.0,inf
383,insert,1151588069978940.8,4.5710861373569855,0.0,inf
384,insert,1151588069978996.0,7.433094566962424,0.0,inf
385,insert,1151588069979075.8,8.93248306963773,0.0,inf
386,insert,1151588069979567.8,22.179228061302588,0.0,inf
387,insert,1151588069979944.2,19.402544091194244,0.0,inf
388,insert,1151588069980049.2,10.24351862475119,0.0,inf
389,insert,1151588069980662.2,24.758357705879334,0.0,inf
390,insert,1151588069980674.0,3.418203775327896,0.0,inf
391,insert,1151588069981603.2,30.485155453950256,0.0,inf
392,insert,1151588069981695.2,9.592831744671221,0.0,inf
393,insert,1151588069981826.8,11.462344070726791,0.0,inf
394,insert,1151588069981865.2,6.195538817635748,0.0,inf
395,insert,1151588069981978.8,10.655593042323996,0.0,inf
396,insert,1151588069982003.8,4.9892032539582125,0.0,inf
397,insert,1151588069982091.0,9.338478491733643,0.0,inf
398,insert,1151588069982094.5,1.86301004352101,0.0,inf
399,insert,1151588069982271.5,13.307775287034286,0.0,inf
400,insert,1151588069982273.5,1.4048734386529627,0.0,inf
401,insert,1151588069982433.0,12.632434062993056,0.0,inf
402,insert,1151588069983239.2,28.39304014525935,0.0,inf
403,insert,1151588069983239.2,0.0691753253496934,0.0,inf
404,insert,1151588069983504.2,16.279041181277265,0.0,inf
405,insert,1151588069983549.2,6.7058576785622535,0.0,inf
406,insert,1151588069983584.8,5.9539199096800335,0.0,inf
407,insert,1151588069983687.8,10.152566230306025,0.0,inf
408,insert,1151588069983803.0,10.73646396309635,0.0,inf
409,insert,1151588069983819.5,4.0477318449122395,0.0,inf
410,insert,1151588069983960.2,11.863479543576272,0.0,inf
411,insert,1151588069983974.8,3.813212049389114,0.0,inf
412,insert,1151588069984043.5,8.295343503896127,0.0,inf
413,insert,1151588069984054.8,3.3385801343507335,0.0,inf
414,insert,1151588069984647.8,24.352933453093755,0.0,inf
415,insert,1151588069984666.2,4.304014628524834,0.0,inf
416,insert,1151588069984702.5,6.0208453788477545,0.0,inf
417,insert,1151588069985005.0,17.394126924487377,0.0,inf
418,insert,1151588069985005.0,0.3137042578184097,0.0,inf
419,insert,1151588069985034.0,5.389663864193853,0.0,inf
420,insert,1151588069985065.5,5.610797722714192,0.0,inf
421,insert,1151588069985091.5,5.108550046488688,0.0,inf
422,insert,1151588069985271.5,13.412557243241679,0.0,inf
423,insert,1151588069985336.8,8.071174351295376,0.0,inf
424,insert,1151588069985825.0,22.09695425419872,0.0,inf
425,insert,1151588069985825.2,0.4751587162244646,0.0,inf
426,insert,1151588069985853.8,5.329968853472746,0.0,inf
427,insert,1151588069986247.2,19.834854681772654,0.0,inf
428,insert,1151588069986321.8,8.625699776211004,0.0,inf
429,insert,1151588069986695.0,19.320339555529095,0.0,inf
430,insert,1151588069986897.0,14.209161825216743,0.0,inf
431,insert,1151588069986929.5,5.694457548669568,0.0,inf
432,insert,1151588069987256.2,18.07781133287505,0.0,inf
433,insert,1151588069987416.2,12.647063376357416,0.0,inf
434,insert,1151588069987426.8,3.2220701292197145,0.0,inf
435,insert,1151588069987472.8,6.787552506980084,0.0,inf
436,insert,1151588069988225.0,27.426359599849867,0.0,inf
437,insert,1151588069988228.0,1.701274548416535,0.0,inf
438,insert,1151588069988377.2,12.219262204467164,0.0,inf
439,insert,1151588069988440.0,7.915268473168002,0.0,inf
440,insert,1151588069988443.2,1.830448200592249,0.0,inf
441,insert,1151588069988470.8,5.25386619034075,0.0,inf
442,insert,1151588069988528.5,7.601508325569483,0.0,inf
443,insert,1151588069988681.8,12.381982920333535,0.0,inf
444,insert,1151588069988682.0,0.5660223360055419,0.0,inf
445,insert,1151588069988682.2,0.5132755155233717,0.0,inf
446,insert,1151588069988814.5,11.50287454447913,0.0,inf
447,insert,1151588069989118.2,17.428799016919246,0.0,inf
448,insert,1151588069989759.0,25.311551436708932,0.0,inf
449,insert,1151588069990003.5,15.636065544338404,0.0,inf
450,insert,1151588069990008.0,2.10235946267088,0.0,inf
451,insert,1151588069990077.2,8.324222817910321,0.0,inf
452,insert,1151588069990118.8,6.45144246580961,0.0,inf
453,insert,1151588069990878.8,27.56744436439746,0.0,inf
454,insert,1151588069990891.2,3.524802240165865,0.0,inf
455,insert,1151588069991150.0,16.089031022621935,0.0,inf
456,insert,1151588069991171.2,4.606502663330435,0.0,inf
457,insert,1151588069991253.2,9.05333084108966,0.0,inf
458,insert,1151588069991273.0,4.438451971840074,0.0,inf
459,insert,1151588069991409.0,11.661811868258102,0.0,inf
460,insert,1151588069991883.0,21.773952727981644,0.0,inf
461,insert,1151588069992141.8,16.085056154459647,0.0,inf
462,insert,1151588069992142.2,0.7778187248311248,0.0,inf
463,insert,1151588069992335.2,13.891135815401395,0.0,inf
464,insert,1151588069992642.0,17.517302747857393,0.0,inf
465,insert,1151588069993062.8,20.512932365198676,0.0,inf
466,insert,1151588069993220.0,12.536472087920197,0.0,inf
467,insert,1151588069993254.0,5.8378435497633205,0.0,inf
468,insert,1151588069993277.5,4.8508107842789165,0.0,inf
469,insert,1151588069993337.0,7.712154567625021,0.0,inf
470,insert,1151588069994665.0,36.4431483816064,0.0,inf
471,insert,1151588069995099.5,20.847130980281946,0.0,inf
472,insert,1151588069995139.0,6.284828021797875,0.0,inf
473,insert,1151588069995363.2,14.974018600409343,0.0,inf
474,insert,1151588069995367.0,1.9125551466145154,0.0,inf
475,insert,1151588069995404.5,6.1145583180642085,0.0,inf
476,insert,1151588069995495.5,9.535135831359215,0.0,inf
