event,op,regret,acc,eps_converted,delta_total,eps_remaining
1637,insert,21.31654754947146,0.10093097689721198,0.0,1e-05,1.0
1638,insert,21.322402516941846,0.10821245279900182,0.0,1e-05,1.0
1639,insert,21.35715490553786,0.2636375868347183,0.0,1e-05,1.0
1640,insert,21.35867623516278,0.05516030501942132,0.0,1e-05,1.0
1641,insert,21.359890205442913,0.04927413682927151,0.0,1e-05,1.0
1642,insert,21.402548243453747,0.29208915765852905,0.0,1e-05,1.0
1643,insert,21.405064615243482,0.07094183236614976,0.0,1e-05,1.0
1644,insert,21.410028534048635,0.09963853476595363,0.0,1e-05,1.0
1645,insert,21.410038158621415,0.004387384819825257,0.0,1e-05,1.0
1646,insert,21.43586021136584,0.2272533948896044,0.0,1e-05,1.0
1647,insert,21.47655822053865,0.2852998744227182,0.0,1e-05,1.0
1648,insert,21.480941347775374,0.0936282781719644,0.0,1e-05,1.0
1649,insert,21.48341080925751,0.07027747124270434,0.0,1e-05,1.0
1650,insert,21.537480149799038,0.3288444633608023,0.0,1e-05,1.0
1651,insert,21.53755698774441,0.012396608033698353,0.0,1e-05,1.0
1652,insert,21.55017380272205,0.15885096775052587,0.0,1e-05,1.0
1653,insert,21.551980623923306,0.06011357918567395,0.0,1e-05,1.0
1654,insert,21.552503198804622,0.032328776076899324,0.0,1e-05,1.0
1655,insert,21.56061564727582,0.12737698749145876,0.0,1e-05,1.0
1656,insert,21.594461424026427,0.26017600485289716,0.0,1e-05,1.0
1657,insert,21.605416517907106,0.14802090312301974,0.0,1e-05,1.0
1658,insert,21.616991425934522,0.15215063606450108,0.0,1e-05,1.0
1659,insert,21.61832378279524,0.051620865175208586,0.0,1e-05,1.0
1660,insert,21.632305466971157,0.16722251149841227,0.0,1e-05,1.0
1661,insert,21.635842601914046,0.08410867901575858,0.0,1e-05,1.0
1662,insert,21.709089482401154,0.38274503389882675,0.0,1e-05,1.0
1663,insert,21.726451571607356,0.1863442470601162,0.0,1e-05,1.0
1664,insert,21.72652282367608,0.011937509683815906,0.0,1e-05,1.0
1665,insert,21.729599069272364,0.07843781736233257,0.0,1e-05,1.0
1666,insert,21.840213740946837,0.4703502347707982,0.0,1e-05,1.0
1667,insert,21.897213758463604,0.33763891220286935,0.0,1e-05,1.0
1668,insert,21.91172863497153,0.17038119912670635,0.0,1e-05,1.0
1669,insert,21.912017084983894,0.02401874319622621,0.0,1e-05,1.0
1670,insert,21.912121142462624,0.014426189984289906,0.0,1e-05,1.0
1671,insert,21.9236600909988,0.15191411084015183,0.0,1e-05,1.0
1672,insert,21.92404109430066,0.027604467097122054,0.0,1e-05,1.0
1673,insert,21.924300821796795,0.022791555284172205,0.0,1e-05,1.0
1674,insert,21.92455430065611,0.02251572158804782,0.0,1e-05,1.0
1675,insert,21.962890876269864,0.27689917159051225,0.0,1e-05,1.0
1676,insert,21.999491620982223,0.27055773769146185,0.0,1e-05,1.0
1677,insert,22.02147167400436,0.20966665458359124,0.0,1e-05,1.0
1678,insert,22.03482614722674,0.16342871976725304,0.0,1e-05,1.0
1679,insert,22.050555972988207,0.17736868811300788,0.0,1e-05,1.0
1680,insert,22.051788440544218,0.04964811287476678,0.0,1e-05,1.0
1681,insert,22.103659948926722,0.32209162790269374,0.0,1e-05,1.0
1682,insert,22.219689375261698,0.4817248723804397,0.0,1e-05,1.0
1683,insert,22.222020033157197,0.06827382947363159,0.0,1e-05,1.0
1684,insert,22.326880146095117,0.457952209161439,0.0,1e-05,1.0
1685,insert,22.35303485527306,0.228712523391013,0.0,1e-05,1.0
1686,insert,22.35329851470903,0.02296342465626111,0.0,1e-05,1.0
1687,insert,22.357636781708266,0.09314791462221539,0.0,1e-05,1.0
1688,insert,22.36689553148057,0.13607901948724765,0.0,1e-05,1.0
1689,insert,22.43966668671337,0.38150007924717855,0.0,1e-05,1.0
1690,insert,22.496142217553707,0.3360819270366624,0.0,1e-05,1.0
1691,insert,22.556652041920383,0.3478787845404625,0.0,1e-05,1.0
1692,insert,22.579616404212913,0.2143098798120633,0.0,1e-05,1.0
1693,insert,22.5811205084562,0.05484713745100889,0.0,1e-05,1.0
1694,insert,22.618735364018598,0.2742803513283463,0.0,1e-05,1.0
1695,insert,22.662935658420487,0.29732236512542976,0.0,1e-05,1.0
1696,insert,22.72516917718126,0.3527988626987719,0.0,1e-05,1.0
1697,insert,22.725423305081378,0.022544529275106306,0.0,1e-05,1.0
1698,insert,22.730947695743485,0.10511318339873643,0.0,1e-05,1.0
1699,insert,22.731050506358514,0.014339498947161466,0.0,1e-05,1.0
1700,insert,22.839799043702136,0.4663658163794224,0.0,1e-05,1.0
1701,insert,22.854097584946693,0.16910671923112253,0.0,1e-05,1.0
1702,insert,22.864834116065847,0.14653689719079466,0.0,1e-05,1.0
1703,insert,22.9087757191189,0.2964510180554416,0.0,1e-05,1.0
1704,insert,22.919983280352444,0.14971680756378003,0.0,1e-05,1.0
1705,insert,22.969223423290106,0.31381568774572677,0.0,1e-05,1.0
1706,insert,23.059060405329372,0.42387965754272194,0.0,1e-05,1.0
1707,insert,23.065892694866385,0.11689559048152853,0.0,1e-05,1.0
1708,insert,23.07507778984054,0.1355366738130801,0.0,1e-05,1.0
1709,insert,23.091706331221204,0.18236524548642663,0.0,1e-05,1.0
1710,insert,23.096011715460143,0.09279422653311675,0.0,1e-05,1.0
1711,insert,23.09742533740743,0.053171833658186785,0.0,1e-05,1.0
1712,insert,23.129441065315778,0.25304437519276135,0.0,1e-05,1.0
1713,insert,23.152869110131004,0.21646267491290772,0.0,1e-05,1.0
1714,insert,23.18522934414468,0.2544021777173917,0.0,1e-05,1.0
1715,insert,23.202764350467138,0.18726989252123527,0.0,1e-05,1.0
1716,insert,23.22577734982023,0.21453670712999928,0.0,1e-05,1.0
1717,insert,23.22885822584293,0.07849682825058357,0.0,1e-05,1.0
1718,insert,23.27892725151494,0.3164459690753194,0.0,1e-05,1.0
1719,insert,23.342877149528753,0.35763080967336247,0.0,1e-05,1.0
1720,insert,23.368024791005205,0.2242660985367655,0.0,1e-05,1.0
1721,insert,23.38861073925906,0.2029085915078893,0.0,1e-05,1.0
1722,insert,23.38865872665456,0.009796672445094634,0.0,1e-05,1.0
1723,insert,23.3901566418278,0.05473417896052446,0.0,1e-05,1.0
1724,insert,23.39879423186625,0.1314350793239747,0.0,1e-05,1.0
1725,insert,23.43782300493292,0.2793878059854089,0.0,1e-05,1.0
1726,insert,23.537291167089887,0.4460227845233202,0.0,1e-05,1.0
1727,insert,23.540786728327973,0.0836129324696504,0.0,1e-05,1.0
1728,insert,23.544143100172644,0.0819313352102875,0.0,1e-05,1.0
1729,insert,23.547739249620975,0.08480742241493289,0.0,1e-05,1.0
1730,insert,23.54815375681345,0.028792609901662658,0.0,1e-05,1.0
1731,insert,23.549541800569823,0.0526885899673859,0.0,1e-05,1.0
1732,insert,23.550513928135473,0.0440937085228863,0.0,1e-05,1.0
1733,insert,23.551212781302247,0.03738591089634724,0.0,1e-05,1.0
1734,insert,23.56675532091956,0.17630961186114913,0.0,1e-05,1.0
1735,insert,23.621640061266987,0.3313147758474626,0.0,1e-05,1.0
1736,insert,23.621890316878847,0.022372108164403492,0.0,1e-05,1.0
1737,insert,23.623092687710308,0.04903816537064154,0.0,1e-05,1.0
1738,insert,23.634194156030706,0.1490064986528965,0.0,1e-05,1.0
1739,insert,23.63638560607306,0.06620347486883471,0.0,1e-05,1.0
1740,insert,23.825855985448122,0.6155816426357452,0.0,1e-05,1.0
1741,insert,23.925293254173543,0.445953514899073,0.0,1e-05,1.0
1742,insert,23.925617182541053,0.025453029977207997,0.0,1e-05,1.0
1743,insert,23.926225157738834,0.03487048028863171,0.0,1e-05,1.0
1744,insert,23.933631083211214,0.12170394794236428,0.0,1e-05,1.0
1745,insert,23.9338150149183,0.019179765748600808,0.0,1e-05,1.0
1746,insert,23.989940417084398,0.33503851171499655,0.0,1e-05,1.0
1747,insert,24.012102759093203,0.2105342822858347,0.0,1e-05,1.0
1748,insert,24.116825845927295,0.4576528964927258,0.0,1e-05,1.0
1749,insert,24.141071564557915,0.22020771390040395,0.0,1e-05,1.0
1750,insert,24.14274370603948,0.05782977574853554,0.0,1e-05,1.0
1751,insert,24.215915061820905,0.3825476592045147,0.0,1e-05,1.0
1752,insert,24.22576786832795,0.14037668258685887,0.0,1e-05,1.0
1753,insert,24.22819280360163,0.06964101196391592,0.0,1e-05,1.0
1754,insert,24.242349908954985,0.1682682700532494,0.0,1e-05,1.0
1755,insert,24.247568301669883,0.10216058647930693,0.0,1e-05,1.0
1756,insert,24.27164288584938,0.21942918757311247,0.0,1e-05,1.0
1757,insert,24.569691932056443,0.7720738905144549,0.0,1e-05,1.0
1758,insert,24.59807922083553,0.23827416468886398,0.0,1e-05,1.0
1759,insert,24.62087708947185,0.21353158378245762,0.0,1e-05,1.0
1760,insert,24.62451739332662,0.0853264771893083,0.0,1e-05,1.0
1761,insert,24.649914838564623,0.22537721818321543,0.0,1e-05,1.0
1762,insert,24.732229947941136,0.4057464956755905,0.0,1e-05,1.0
1763,insert,24.870278008747245,0.5254484956798526,0.0,1e-05,1.0
1764,insert,24.90599855465455,0.26728466438351184,0.0,1e-05,1.0
1765,insert,25.17463802603663,0.7329931396433103,0.0,1e-05,1.0
1766,insert,25.17536582204405,0.03815222162390697,0.0,1e-05,1.0
1767,insert,25.18360317088347,0.12835379884849818,0.0,1e-05,1.0
1768,insert,25.188641538465507,0.10038294259523362,0.0,1e-05,1.0
1769,insert,25.19234410651591,0.08605310047180126,0.0,1e-05,1.0
1770,insert,25.225888900386852,0.2590165781217184,0.0,1e-05,1.0
1771,insert,25.255078788754652,0.24161907361713064,0.0,1e-05,1.0
1772,insert,25.26123773984563,0.11098604498743336,0.0,1e-05,1.0
1773,insert,25.2650384326017,0.08718592496576316,0.0,1e-05,1.0
1774,insert,25.26553879093249,0.03163410598675931,0.0,1e-05,1.0
1775,insert,25.30944366672218,0.29632710233690274,0.0,1e-05,1.0
1776,insert,25.326061900225117,0.18230871346666166,0.0,1e-05,1.0
1777,insert,25.34153175956003,0.17589689784027085,0.0,1e-05,1.0
1778,insert,25.37906544409473,0.2739842496739584,0.0,1e-05,1.0
1779,insert,25.389799907333895,0.14652278484360926,0.0,1e-05,1.0
1780,insert,25.39943069008864,0.13878604219980084,0.0,1e-05,1.0
1781,insert,25.405243702136584,0.10782404229062958,0.0,1e-05,1.0
1782,insert,25.413232535761423,0.1264027976338995,0.0,1e-05,1.0
1783,insert,25.426276739749603,0.1615190638171331,0.0,1e-05,1.0
1784,insert,25.42632700439452,0.010026429565545225,0.0,1e-05,1.0
1785,insert,25.43247774552101,0.1109120473753018,0.0,1e-05,1.0
1786,insert,25.44752937752027,0.17350292216132135,0.0,1e-05,1.0
1787,insert,25.459737430087078,0.15625653629086855,0.0,1e-05,1.0
1788,insert,25.467593985409128,0.12535194710932096,0.0,1e-05,1.0
1789,insert,25.46803413449771,0.029669819297814204,0.0,1e-05,1.0
1790,insert,25.480193471237982,0.1559444563956749,0.0,1e-05,1.0
1791,insert,25.504255993621786,0.21937421171962512,0.0,1e-05,1.0
1792,insert,25.56706291651842,0.3544204364780148,0.0,1e-05,1.0
1793,insert,25.593235807717125,0.22879200684772982,0.0,1e-05,1.0
1794,insert,25.59693600548955,0.08602555169744619,0.0,1e-05,1.0
1795,insert,25.634988804075554,0.2758724291624812,0.0,1e-05,1.0
1796,insert,25.636615668408872,0.05704146445032121,0.0,1e-05,1.0
1797,insert,25.654161541832604,0.18732791262239612,0.0,1e-05,1.0
1798,insert,25.680217087148723,0.22827853738851633,0.0,1e-05,1.0
1799,insert,25.742410726077395,0.35268580614670064,0.0,1e-05,1.0
1800,insert,25.742901112296348,0.03131728656678412,0.0,1e-05,1.0
1801,insert,25.7487718462067,0.10835805378792962,0.0,1e-05,1.0
1802,insert,25.75540645172626,0.11519206152818917,0.0,1e-05,1.0
1803,insert,25.75547248124374,0.011491694172719669,0.0,1e-05,1.0
1804,insert,25.768312043382274,0.16024707260062243,0.0,1e-05,1.0
1805,insert,25.770732666990206,0.06957907168010591,0.0,1e-05,1.0
1806,insert,25.78551352265372,0.17193519513766198,0.0,1e-05,1.0
1807,insert,25.78725855058094,0.059076694681067465,0.0,1e-05,1.0
1808,insert,25.899330540085415,0.47343846380385113,0.0,1e-05,1.0
1809,insert,25.90223929721105,0.07627263107610815,0.0,1e-05,1.0
1810,insert,25.910584593763872,0.12919207833936852,0.0,1e-05,1.0
1811,insert,25.929354685937245,0.19375289506675308,0.0,1e-05,1.0
1812,insert,25.949883534956655,0.20262699237470505,0.0,1e-05,1.0
1813,insert,25.95075073188347,0.04164605447852643,0.0,1e-05,1.0
1814,insert,25.95439583058844,0.08538265286309654,0.0,1e-05,1.0
1815,insert,25.974611052209294,0.20107322855544463,0.0,1e-05,1.0
1816,insert,25.981701453462307,0.1190831747394493,0.0,1e-05,1.0
1817,insert,25.98306541480083,0.0522295192113269,0.0,1e-05,1.0
1818,insert,25.983215927794575,0.01735010050366892,0.0,1e-05,1.0
1819,insert,26.01591969964759,0.2557489857380322,0.0,1e-05,1.0
1820,insert,26.07165884507284,0.3338836486719534,0.0,1e-05,1.0
1821,insert,26.09483809271063,0.21531023030869845,0.0,1e-05,1.0
1822,insert,26.11518426126274,0.2017234173421989,0.0,1e-05,1.0
1823,insert,26.11697417688412,0.059831690956904104,0.0,1e-05,1.0
1824,insert,26.121878253187944,0.0990361176927248,0.0,1e-05,1.0
1825,insert,26.121878254776945,5.637378047396169e-05,0.0,1e-05,1.0
1826,insert,26.1227493845985,0.041740383839949935,0.0,1e-05,1.0
1827,insert,26.122753616000814,0.00290909000072892,0.0,1e-05,1.0
1828,insert,26.12924694253112,0.11395899727801462,0.0,1e-05,1.0
1829,insert,26.133134066090744,0.0881716911443462,0.0,1e-05,1.0
1830,insert,26.1500730679014,0.18405978273732693,0.0,1e-05,1.0
1831,insert,26.155200807591477,0.1012693407708305,0.0,1e-05,1.0
1832,insert,26.15720844210519,0.06336615048607053,0.0,1e-05,1.0
1833,insert,26.165667937467838,0.13007302074331673,0.0,1e-05,1.0
1834,insert,26.167830208809264,0.0657612551800284,0.0,1e-05,1.0
1835,insert,26.188895754037755,0.2052585941123648,0.0,1e-05,1.0
1836,insert,26.188977786948094,0.012808818082616469,0.0,1e-05,1.0
1837,insert,26.202585830698947,0.1649729902187289,0.0,1e-05,1.0
1838,insert,26.2409766512746,0.27709500383678165,0.0,1e-05,1.0
1839,insert,26.30770265679076,0.36531084165723726,0.0,1e-05,1.0
1840,insert,26.30828885863933,0.034240381089266414,0.0,1e-05,1.0
1841,insert,26.317309838269082,0.1343203605545673,0.0,1e-05,1.0
1842,insert,26.379987057530176,0.3540542875353774,0.0,1e-05,1.0
1843,insert,26.381149316203167,0.04821324865616698,0.0,1e-05,1.0
1844,insert,26.381233808182067,0.012999382977604501,0.0,1e-05,1.0
1845,insert,26.411854496457927,0.2474699508055942,0.0,1e-05,1.0
1846,insert,26.426781953584523,0.17278574667256485,0.0,1e-05,1.0
1847,insert,26.426985839231175,0.020193347748793222,0.0,1e-05,1.0
1848,insert,26.434212397414655,0.12022111448061723,0.0,1e-05,1.0
1849,insert,26.44324276622413,0.1343902437640132,0.0,1e-05,1.0
1850,insert,26.44381432335368,0.03380997277580278,0.0,1e-05,1.0
1851,insert,26.49371765150392,0.31592191487847376,0.0,1e-05,1.0
1852,insert,26.518158554248014,0.22109230083426046,0.0,1e-05,1.0
1853,insert,26.530391735271625,0.15641726901854325,0.0,1e-05,1.0
1854,insert,26.530920833076323,0.03252991868101951,0.0,1e-05,1.0
1855,insert,26.56472821858923,0.2600284042673282,0.0,1e-05,1.0
1856,insert,26.56486087228775,0.01628825948446133,0.0,1e-05,1.0
1857,insert,26.585654325013984,0.20392867736654452,0.0,1e-05,1.0
1858,insert,26.588325456305657,0.07309078316277962,0.0,1e-05,1.0
1859,insert,26.601857934684364,0.16451430563149394,0.0,1e-05,1.0
1860,insert,26.60235258991446,0.03145330602956431,0.0,1e-05,1.0
1861,insert,26.630293106589896,0.2363916947586655,0.0,1e-05,1.0
1862,insert,26.633354702126756,0.07825082155299601,0.0,1e-05,1.0
1863,insert,26.76511364941288,0.5133399405581494,0.0,1e-05,1.0
1864,insert,26.766662504166845,0.05565707060146741,0.0,1e-05,1.0
1865,insert,26.801385129071058,0.26352466641364525,0.0,1e-05,1.0
1866,insert,26.80144332230258,0.01078825579244147,0.0,1e-05,1.0
1867,insert,26.83775588502945,0.26949049232531763,0.0,1e-05,1.0
1868,insert,26.983779169829788,0.5404133321825775,0.0,1e-05,1.0
1869,insert,27.03407084816905,0.31714879264869467,0.0,1e-05,1.0
1870,insert,27.057383391187788,0.21592842804381984,0.0,1e-05,1.0
1871,insert,27.063300634152615,0.10878642346200884,0.0,1e-05,1.0
1872,insert,27.177486340516307,0.4778822163748999,0.0,1e-05,1.0
1873,insert,27.20082072805998,0.2160295699374144,0.0,1e-05,1.0
1874,insert,27.210574833071743,0.1396717939439489,0.0,1e-05,1.0
1875,insert,27.214067241849094,0.08357522093718694,0.0,1e-05,1.0
1876,insert,27.277966634747553,0.3574895604027004,0.0,1e-05,1.0
1877,insert,27.33204887813632,0.32888369795040173,0.0,1e-05,1.0
1878,insert,27.40922106646888,0.392866868881973,0.0,1e-05,1.0
1879,insert,27.6571317190588,0.7041457982405608,0.0,1e-05,1.0
1880,insert,27.66049085796831,0.08196510122616685,0.0,1e-05,1.0
1881,insert,27.743918572699954,0.40847941130892806,0.0,1e-05,1.0
1882,insert,27.760832988797205,0.18392615962527348,0.0,1e-05,1.0
1883,insert,27.866789898535647,0.46034098174818894,0.0,1e-05,1.0
1884,insert,28.006900266795416,0.5293587975272889,0.0,1e-05,1.0
1885,insert,28.00857163370305,0.05781638016398283,0.0,1e-05,1.0
1886,insert,28.07709280137264,0.37019229508348594,0.0,1e-05,1.0
1887,insert,28.205338129986803,0.5064490667661694,0.0,1e-05,1.0
1888,insert,28.261184874162332,0.3342057575073456,0.0,1e-05,1.0
1889,insert,28.276993407627536,0.1778118863586231,0.0,1e-05,1.0
1890,insert,28.290001971686255,0.16129825825915667,0.0,1e-05,1.0
1891,insert,28.29094182928991,0.043355682526156514,0.0,1e-05,1.0
1892,insert,28.292768197878026,0.06043787865428962,0.0,1e-05,1.0
1893,insert,28.328017601715054,0.26551611565788874,0.0,1e-05,1.0
1894,insert,28.347189467042163,0.19581555263618977,0.0,1e-05,1.0
1895,insert,28.408579784915577,0.35040067886182436,0.0,1e-05,1.0
1896,insert,28.421277966539968,0.15936236459333664,0.0,1e-05,1.0
1897,insert,28.43766355276881,0.18102809853081858,0.0,1e-05,1.0
1898,insert,28.443713266629263,0.10999739870061909,0.0,1e-05,1.0
1899,insert,28.444059982234602,0.026333082058039636,0.0,1e-05,1.0
1900,insert,28.472677542328796,0.23923862603766288,0.0,1e-05,1.0
1901,insert,28.4736069326715,0.04311357889814804,0.0,1e-05,1.0
1902,insert,28.524650648435642,0.3195112385007448,0.0,1e-05,1.0
1903,insert,28.527199136258407,0.0713931064286144,0.0,1e-05,1.0
1904,insert,28.562001047597878,0.2638253639795547,0.0,1e-05,1.0
1905,insert,28.611440238818506,0.31444933207315984,0.0,1e-05,1.0
1906,insert,28.65349751475268,0.2900250883429649,0.0,1e-05,1.0
1907,insert,28.675400800662423,0.20930019545973888,0.0,1e-05,1.0
1908,insert,28.67541505686999,0.005339701783001971,0.0,1e-05,1.0
1909,insert,28.679765159690657,0.09327489287764124,0.0,1e-05,1.0
1910,insert,28.689419356559327,0.1389546463323157,0.0,1e-05,1.0
1911,insert,28.691118876031947,0.05830127738940938,0.0,1e-05,1.0
1912,insert,28.69408742913515,0.0770526197244536,0.0,1e-05,1.0
1913,insert,28.714000278768758,0.19956377243181667,0.0,1e-05,1.0
1914,insert,28.719171580424838,0.10169859051215724,0.0,1e-05,1.0
1915,insert,28.76110872750372,0.28961059054835836,0.0,1e-05,1.0
1916,insert,28.79467855642227,0.2591132143235786,0.0,1e-05,1.0
1917,insert,28.81434121711229,0.19830613046510714,0.0,1e-05,1.0
1918,insert,28.826853610685895,0.15819224743080706,0.0,1e-05,1.0
1919,insert,28.82752120292989,0.03654017635412554,0.0,1e-05,1.0
1920,insert,28.91795343805322,0.42528163638541905,0.0,1e-05,1.0
1921,insert,29.000993714893156,0.40752981937505717,0.0,1e-05,1.0
1922,insert,29.006936441478242,0.10902042547236879,0.0,1e-05,1.0
1923,insert,29.01167492888495,0.0973497550762965,0.0,1e-05,1.0
1924,insert,29.011888394494793,0.020662313996383075,0.0,1e-05,1.0
1925,insert,29.090067763809618,0.39542222829483203,0.0,1e-05,1.0
1926,insert,29.090527058926963,0.030308253573782196,0.0,1e-05,1.0
1927,insert,29.095775561413248,0.10245489237987604,0.0,1e-05,1.0
1928,insert,29.206621344934067,0.47084133956316604,0.0,1e-05,1.0
1929,insert,29.206881962880228,0.02283059115141184,0.0,1e-05,1.0
1930,insert,29.248322965585384,0.28789235038518957,0.0,1e-05,1.0
1931,insert,29.280665666717635,0.25433325041075605,0.0,1e-05,1.0
1932,insert,29.294215572687307,0.16462020513699693,0.0,1e-05,1.0
1933,insert,29.302564363072566,0.12921911921429974,0.0,1e-05,1.0
1934,insert,29.3308021755066,0.23764600747344478,0.0,1e-05,1.0
1935,insert,29.347683517637414,0.18374624965322184,0.0,1e-05,1.0
1936,insert,29.350853486975346,0.07962373186347804,0.0,1e-05,1.0
1937,insert,29.361129370898812,0.1433588778099586,0.0,1e-05,1.0
1938,insert,29.361165856240678,0.008542287968100304,0.0,1e-05,1.0
1939,insert,29.36387129456458,0.07355866126979271,0.0,1e-05,1.0
1940,insert,29.426226736723425,0.35314428257822694,0.0,1e-05,1.0
1941,insert,29.47031453603689,0.2969437634080391,0.0,1e-05,1.0
1942,insert,29.487965985939148,0.18789065917312886,0.0,1e-05,1.0
1943,insert,29.534314686132717,0.3044624777983982,0.0,1e-05,1.0
1944,insert,29.53944618666877,0.10130647102777357,0.0,1e-05,1.0
1945,insert,29.58733246585031,0.3094714176835751,0.0,1e-05,1.0
1946,insert,29.590384586827764,0.0781296483731353,0.0,1e-05,1.0
1947,insert,29.624879783462006,0.26266022399382916,0.0,1e-05,1.0
1948,insert,29.627507283622965,0.07249138101815955,0.0,1e-05,1.0
1949,insert,29.689320085359352,0.35160432800631725,0.0,1e-05,1.0
1950,insert,29.714876359420824,0.22608084421936692,0.0,1e-05,1.0
1951,insert,29.715593799749502,0.03787981860247047,0.0,1e-05,1.0
1952,insert,29.72916486058004,0.16474866209189187,0.0,1e-05,1.0
1953,insert,29.730383152864537,0.04936177234458783,0.0,1e-05,1.0
1954,insert,29.743367548987134,0.1611483547703596,0.0,1e-05,1.0
1955,insert,29.752272029426933,0.13345021873193375,0.0,1e-05,1.0
1956,insert,29.7929223608639,0.2851327109854971,0.0,1e-05,1.0
1957,insert,29.833399100252475,0.28452324821909714,0.0,1e-05,1.0
1958,insert,29.84348815884466,0.1420496996982703,0.0,1e-05,1.0
1959,insert,29.846076603322526,0.07195060080175675,0.0,1e-05,1.0
1960,insert,29.84861237917998,0.07121482791457501,0.0,1e-05,1.0
1961,insert,29.95932786313601,0.4705645204560831,0.0,1e-05,1.0
1962,insert,29.987332461973587,0.23666262416181105,0.0,1e-05,1.0
1963,insert,29.993134066677722,0.10771819441612962,0.0,1e-05,1.0
1964,insert,30.02958107684071,0.2699889263024975,0.0,1e-05,1.0
1965,insert,30.039216194626352,0.13881727403778843,0.0,1e-05,1.0
1966,insert,30.04546059439672,0.11175329767273112,0.0,1e-05,1.0
1967,insert,30.047186405426974,0.058750506895799526,0.0,1e-05,1.0
1968,insert,30.0555050309228,0.12898546814137968,0.0,1e-05,1.0
1969,insert,30.065166530807424,0.13900719322843713,0.0,1e-05,1.0
1970,insert,30.067838542049294,0.07310282131176371,0.0,1e-05,1.0
1971,insert,30.14000625742032,0.37991503095041157,0.0,1e-05,1.0
1972,insert,30.20337760854998,0.35600941316111356,0.0,1e-05,1.0
1973,insert,30.207366885517796,0.08932275150054181,0.0,1e-05,1.0
1974,insert,30.247727064533294,0.28411328379890133,0.0,1e-05,1.0
1975,insert,30.2938385959005,0.3036825031746304,0.0,1e-05,1.0
1976,insert,30.31071950536933,0.18374389496705446,0.0,1e-05,1.0
1977,insert,30.318761199216965,0.12682029685846352,0.0,1e-05,1.0
1978,insert,30.356681897922492,0.2753931687806581,0.0,1e-05,1.0
1979,insert,30.358977074022135,0.06775213796840118,0.0,1e-05,1.0
1980,insert,30.382230306395645,0.21565357578074007,0.0,1e-05,1.0
1981,insert,30.397645225624146,0.17558427736275206,0.0,1e-05,1.0
1982,insert,30.418180679326852,0.20265958503217796,0.0,1e-05,1.0
1983,insert,30.421877782817514,0.08598957484092473,0.0,1e-05,1.0
1984,insert,30.429473769140635,0.12325572054165512,0.0,1e-05,1.0
1985,insert,30.4304414265173,0.043992212416876786,0.0,1e-05,1.0
1986,insert,30.447336499867713,0.1838209637142254,0.0,1e-05,1.0
1987,insert,30.510212714984785,0.35461589111903025,0.0,1e-05,1.0
1988,insert,30.59985404506091,0.423417831641804,0.0,1e-05,1.0
1989,insert,30.615035368570016,0.1742488077956832,0.0,1e-05,1.0
1990,insert,30.62019031240456,0.10153761701502617,0.0,1e-05,1.0
1991,insert,30.62759349489836,0.12168140773181912,0.0,1e-05,1.0
1992,insert,30.631123114405177,0.08401927763099781,0.0,1e-05,1.0
1993,insert,30.632424955327345,0.05102628581756519,0.0,1e-05,1.0
1994,insert,30.63445106725744,0.06365708020474248,0.0,1e-05,1.0
1995,insert,30.665930121760677,0.25091454522700074,0.0,1e-05,1.0
1996,insert,30.675798436614397,0.14048711580581186,0.0,1e-05,1.0
1997,insert,30.70205196151256,0.22914416814818495,0.0,1e-05,1.0
1998,insert,30.708920333842883,0.11720385941021849,0.0,1e-05,1.0
1999,insert,30.731464231533575,0.2123388692194288,0.0,1e-05,1.0
2000,insert,30.751141028917495,0.1983774048822986,0.0,1e-05,1.0
2001,insert,30.752637325079665,0.05470459143748063,0.0,1e-05,1.0
2002,insert,30.922845254633586,0.5834516767546776,0.0,1e-05,1.0
2003,insert,30.92594354221117,0.07871832794951272,0.0,1e-05,1.0
2004,insert,31.0016922564969,0.38922670588162456,0.0,1e-05,1.0
2005,insert,31.012830760388415,0.14925484174066384,0.0,1e-05,1.0
2006,insert,31.015237348642184,0.06937706038410152,0.0,1e-05,1.0
2007,insert,31.019706375052145,0.0945412757472539,0.0,1e-05,1.0
2008,insert,31.021948980888784,0.0669717229379696,0.0,1e-05,1.0
2009,insert,31.02802581017067,0.11024363275843152,0.0,1e-05,1.0
2010,insert,31.03496477348991,0.11780461212737503,0.0,1e-05,1.0
2011,insert,31.040011326513874,0.10046445166288676,0.0,1e-05,1.0
2012,insert,31.04229350925384,0.0675600879213345,0.0,1e-05,1.0
2013,insert,31.043045744925656,0.03878751530625646,0.0,1e-05,1.0
2014,insert,31.050339150886455,0.12077587474986728,0.0,1e-05,1.0
2015,insert,31.063563277656975,0.16262919031047263,0.0,1e-05,1.0
2016,insert,31.07114477083357,0.12313807840465607,0.0,1e-05,1.0
2017,insert,31.08292425105472,0.15348928445432186,0.0,1e-05,1.0
2018,insert,31.122427103983583,0.2810795365332055,0.0,1e-05,1.0
2019,insert,31.317856642783156,0.625187234034049,0.0,1e-05,1.0
2020,insert,31.319593835162372,0.05894391197088433,0.0,1e-05,1.0
2021,insert,31.3564999959404,0.27168423133493746,0.0,1e-05,1.0
2022,insert,31.41204065562845,0.3332886427349351,0.0,1e-05,1.0
2023,insert,31.555607724857754,0.535848988483336,0.0,1e-05,1.0
2024,insert,31.555704490742325,0.013911569614553088,0.0,1e-05,1.0
